,0
pl_controv_flag pl_tsystemref_JD,0.0
disc_year^2,-0.0
disc_year sy_tmag,0.0
disc_year sy_kmag,0.0
disc_year sy_jmag,0.0
disc_year sy_hmag,0.0
disc_year sy_vmag,0.0
disc_year sy_pm,-0.0
disc_year sy_pmdec,-0.0
disc_year sy_pmra,-0.0
disc_year pl_orbper,0.0
disc_year sy_gaiamag,0.0
disc_year st_rad,0.0
disc_year sy_bmag,0.0
disc_year sy_dist,0.0
disc_year st_teff,0.0
disc_year sy_w2mag,0.0
disc_year sy_w1mag,0.0
disc_year sy_w3mag,0.0
disc_year sy_w4mag,-0.0
disc_year sy_plx,-0.0
disc_year st_logg,-0.0
disc_year st_mass,0.0
disc_year soltype_Kepler Project Candidate (q1_q17_dr25_koi),-0.0
disc_year soltype_Published Confirmed,0.0
disc_year pl_tsystemref_BJD,0.0
disc_year pl_tsystemref_BJD-TDB,0.0
disc_year pl_tsystemref_BJD-UTC,-0.0
disc_year pl_tsystemref_HJD,0.0
disc_year pl_tsystemref_JD,-0.0
sy_tmag^2,0.0
sy_tmag sy_kmag,0.0
sy_tmag sy_jmag,0.0
sy_tmag sy_hmag,0.0
sy_tmag sy_vmag,0.0
sy_tmag sy_pm,-0.0
sy_tmag sy_pmdec,-0.0
sy_tmag sy_pmra,-0.0
sy_tmag pl_orbper,0.0
sy_tmag sy_gaiamag,0.0
sy_tmag st_rad,0.0
sy_tmag sy_bmag,0.0
sy_tmag sy_dist,0.0
sy_tmag st_teff,0.0
sy_tmag sy_w2mag,0.0
sy_tmag sy_w1mag,0.0
sy_tmag sy_w3mag,0.0
sy_tmag sy_w4mag,0.0
sy_tmag sy_plx,-0.0
sy_tmag st_logg,0.0
sy_tmag st_mass,0.0
sy_tmag soltype_Kepler Project Candidate (q1_q17_dr25_koi),-0.0
sy_tmag soltype_Published Confirmed,0.0
sy_tmag pl_tsystemref_BJD,0.0
sy_tmag pl_tsystemref_BJD-TDB,0.0
sy_tmag pl_tsystemref_BJD-UTC,-0.0
sy_tmag pl_tsystemref_HJD,0.0
sy_tmag pl_tsystemref_JD,-0.0
sy_kmag^2,0.0
sy_kmag sy_jmag,0.0
sy_kmag sy_hmag,0.0
sy_kmag sy_vmag,0.0
sy_kmag sy_pm,-0.0
sy_kmag sy_pmdec,-0.0
sy_kmag sy_pmra,-0.0
sy_kmag pl_orbper,0.0
sy_kmag sy_gaiamag,0.0
sy_kmag st_rad,0.0
sy_kmag sy_bmag,0.0
sy_kmag sy_dist,0.0
sy_kmag st_teff,0.0
sy_kmag sy_w2mag,0.0
sy_kmag sy_w1mag,0.0
sy_kmag sy_w3mag,0.0
sy_kmag sy_w4mag,0.0
sy_kmag sy_plx,-0.0
sy_kmag st_logg,0.0
sy_kmag st_mass,0.0
sy_kmag soltype_Kepler Project Candidate (q1_q17_dr25_koi),-0.0
sy_kmag soltype_Published Confirmed,0.0
sy_kmag pl_tsystemref_BJD,0.0
sy_kmag pl_tsystemref_BJD-TDB,0.0
sy_kmag pl_tsystemref_BJD-UTC,-0.0
sy_kmag pl_tsystemref_HJD,0.0
sy_kmag pl_tsystemref_JD,-0.0
sy_jmag^2,0.0
sy_jmag sy_hmag,0.0
sy_jmag sy_vmag,0.0
sy_jmag sy_pm,-0.0
sy_jmag sy_pmdec,-0.0
sy_jmag sy_pmra,-0.0
sy_jmag pl_orbper,0.0
sy_jmag sy_gaiamag,0.0
sy_jmag st_rad,0.0
sy_jmag sy_bmag,0.0
sy_jmag sy_dist,0.0
sy_jmag st_teff,0.0
sy_jmag sy_w2mag,0.0
sy_jmag sy_w1mag,0.0
sy_jmag sy_w3mag,0.0
sy_jmag sy_w4mag,0.0
sy_jmag sy_plx,-0.0
sy_jmag st_logg,0.0
sy_jmag st_mass,0.0
sy_jmag soltype_Kepler Project Candidate (q1_q17_dr25_koi),-0.0
sy_jmag soltype_Published Confirmed,0.0
sy_jmag pl_tsystemref_BJD,0.0
sy_jmag pl_tsystemref_BJD-TDB,0.0
sy_jmag pl_tsystemref_BJD-UTC,-0.0
sy_jmag pl_tsystemref_HJD,0.0
sy_jmag pl_tsystemref_JD,-0.0
sy_hmag^2,0.0
sy_hmag sy_vmag,0.0
sy_hmag sy_pm,-0.0
sy_hmag sy_pmdec,-0.0
sy_hmag sy_pmra,-0.0
sy_hmag pl_orbper,0.0
sy_hmag sy_gaiamag,0.0
sy_hmag st_rad,0.0
sy_hmag sy_bmag,0.0
sy_hmag sy_dist,0.0
sy_hmag st_teff,0.0
sy_hmag sy_w2mag,0.0
sy_hmag sy_w1mag,0.0
sy_hmag sy_w3mag,0.0
sy_hmag sy_w4mag,0.0
sy_hmag sy_plx,-0.0
sy_hmag st_logg,0.0
sy_hmag st_mass,0.0
sy_hmag soltype_Kepler Project Candidate (q1_q17_dr25_koi),-0.0
sy_hmag soltype_Published Confirmed,0.0
sy_hmag pl_tsystemref_BJD,0.0
sy_hmag pl_tsystemref_BJD-TDB,0.0
sy_hmag pl_tsystemref_BJD-UTC,-0.0
sy_hmag pl_tsystemref_HJD,0.0
sy_hmag pl_tsystemref_JD,-0.0
sy_vmag^2,0.0
sy_vmag sy_pm,-0.0
sy_vmag sy_pmdec,-0.0
sy_vmag sy_pmra,-0.0
sy_vmag pl_orbper,0.0
sy_vmag sy_gaiamag,0.0
sy_vmag st_rad,0.0
sy_vmag sy_bmag,0.0
sy_vmag sy_dist,0.0
sy_vmag st_teff,0.0
sy_vmag sy_w2mag,0.0
sy_vmag sy_w1mag,0.0
sy_vmag sy_w3mag,0.0
sy_vmag sy_w4mag,0.0
sy_vmag sy_plx,-0.0
sy_vmag st_logg,0.0
sy_vmag st_mass,0.0
sy_vmag soltype_Kepler Project Candidate (q1_q17_dr25_koi),-0.0
sy_vmag soltype_Published Confirmed,0.0
sy_vmag pl_tsystemref_BJD,0.0
sy_vmag pl_tsystemref_BJD-TDB,0.0
sy_vmag pl_tsystemref_BJD-UTC,-0.0
sy_vmag pl_tsystemref_HJD,0.0
sy_vmag pl_tsystemref_JD,-0.0
sy_pm^2,0.0
sy_pm sy_pmdec,-0.0
sy_pm sy_pmra,0.0
sy_pm pl_orbper,0.0
sy_pm sy_gaiamag,-0.0
sy_pm st_rad,0.0
sy_pm sy_bmag,-0.0
sy_pm sy_dist,-0.0
sy_pm st_teff,0.0
sy_pm sy_w2mag,-0.0
sy_pm sy_w1mag,-0.0
sy_pm sy_w3mag,-0.0
sy_pm sy_w4mag,-0.0
sy_pm sy_plx,-0.0
sy_pm st_logg,-0.0
sy_pm st_mass,0.0
sy_pm soltype_Kepler Project Candidate (q1_q17_dr25_koi),-0.0
sy_pm soltype_Published Confirmed,0.0
sy_pm pl_tsystemref_BJD,0.0
sy_pm pl_tsystemref_BJD-TDB,-0.0
sy_pm pl_tsystemref_BJD-UTC,-0.0
sy_pm pl_tsystemref_HJD,0.0
sy_pm pl_tsystemref_JD,-0.0
sy_pmdec^2,0.0
sy_pmdec sy_pmra,0.0
sy_pmdec pl_orbper,-0.0
sy_pmdec sy_gaiamag,-0.0
sy_pmdec st_rad,-0.0
sy_pmdec sy_bmag,-0.0
sy_pmdec sy_dist,-0.0
sy_pmdec st_teff,-0.0
sy_pmdec sy_w2mag,-0.0
sy_pmdec sy_w1mag,-0.0
sy_pmdec sy_w3mag,-0.0
sy_pmdec sy_w4mag,-0.0
sy_pmdec sy_plx,-0.0
sy_pmdec st_logg,-0.0
sy_pmdec st_mass,-0.0
sy_pmdec soltype_Kepler Project Candidate (q1_q17_dr25_koi),0.0
sy_pmdec soltype_Published Confirmed,-0.0
sy_pmdec pl_tsystemref_BJD,-0.0
sy_pmdec pl_tsystemref_BJD-TDB,0.0
sy_pmdec pl_tsystemref_BJD-UTC,-0.0
sy_pmdec pl_tsystemref_HJD,0.0
sy_pmdec pl_tsystemref_JD,-0.0
sy_pmra^2,0.0
sy_pmra pl_orbper,0.0
sy_pmra sy_gaiamag,-0.0
sy_pmra st_rad,-0.0
sy_pmra sy_bmag,-0.0
sy_pmra sy_dist,-0.0
sy_pmra st_teff,-0.0
sy_pmra sy_w2mag,-0.0
sy_pmra sy_w1mag,-0.0
sy_pmra sy_w3mag,-0.0
sy_pmra sy_w4mag,-0.0
sy_pmra sy_plx,0.0
sy_pmra st_logg,-0.0
sy_pmra st_mass,-0.0
sy_pmra soltype_Kepler Project Candidate (q1_q17_dr25_koi),0.0
sy_pmra soltype_Published Confirmed,-0.0
sy_pmra pl_tsystemref_BJD,0.0
sy_pmra pl_tsystemref_BJD-TDB,-0.0
sy_pmra pl_tsystemref_BJD-UTC,-0.0
sy_pmra pl_tsystemref_HJD,-0.0
sy_pmra pl_tsystemref_JD,-0.0
pl_orbper^2,-0.0
pl_orbper sy_gaiamag,0.0
pl_orbper st_rad,0.0
pl_orbper sy_bmag,0.0
pl_orbper sy_dist,0.0
pl_orbper st_teff,0.0
pl_orbper sy_w2mag,0.0
pl_orbper sy_w1mag,0.0
pl_orbper sy_w3mag,0.0
pl_orbper sy_w4mag,0.0
pl_orbper sy_plx,0.0
pl_orbper st_logg,0.0
pl_orbper st_mass,0.0
pl_orbper soltype_Kepler Project Candidate (q1_q17_dr25_koi),0.0
pl_orbper soltype_Published Confirmed,0.0
pl_orbper pl_tsystemref_BJD,0.0
pl_orbper pl_tsystemref_BJD-TDB,0.0
pl_orbper pl_tsystemref_BJD-UTC,-0.0
pl_orbper pl_tsystemref_HJD,0.0
pl_orbper pl_tsystemref_JD,0.0
sy_gaiamag^2,0.0
sy_gaiamag st_rad,0.0
sy_gaiamag sy_bmag,0.0
sy_gaiamag sy_dist,0.0
sy_gaiamag st_teff,0.0
sy_gaiamag sy_w2mag,0.0
sy_gaiamag sy_w1mag,0.0
sy_gaiamag sy_w3mag,0.0
sy_gaiamag sy_w4mag,0.0
sy_gaiamag sy_plx,-0.0
sy_gaiamag st_logg,0.0
sy_gaiamag st_mass,0.0
sy_gaiamag soltype_Kepler Project Candidate (q1_q17_dr25_koi),-0.0
sy_gaiamag soltype_Published Confirmed,0.0
sy_gaiamag pl_tsystemref_BJD,0.0
sy_gaiamag pl_tsystemref_BJD-TDB,0.0
sy_gaiamag pl_tsystemref_BJD-UTC,-0.0
sy_gaiamag pl_tsystemref_HJD,0.0
sy_gaiamag pl_tsystemref_JD,-0.0
st_rad^2,0.0
st_rad sy_bmag,0.0
st_rad sy_dist,0.0
st_rad st_teff,0.0
st_rad sy_w2mag,0.0
st_rad sy_w1mag,0.0
st_rad sy_w3mag,0.0
st_rad sy_w4mag,0.0
st_rad sy_plx,0.0
st_rad st_logg,0.0
st_rad st_mass,0.0
st_rad soltype_Kepler Project Candidate (q1_q17_dr25_koi),-0.0
st_rad soltype_Published Confirmed,0.0
st_rad pl_tsystemref_BJD,0.0
st_rad pl_tsystemref_BJD-TDB,0.0
st_rad pl_tsystemref_BJD-UTC,0.0
st_rad pl_tsystemref_HJD,0.0
st_rad pl_tsystemref_JD,-0.0
sy_bmag^2,0.0
sy_bmag sy_dist,0.0
sy_bmag st_teff,0.0
sy_bmag sy_w2mag,0.0
sy_bmag sy_w1mag,0.0
sy_bmag sy_w3mag,0.0
sy_bmag sy_w4mag,0.0
sy_bmag sy_plx,-0.0
sy_bmag st_logg,0.0
sy_bmag st_mass,0.0
sy_bmag soltype_Kepler Project Candidate (q1_q17_dr25_koi),-0.0
sy_bmag soltype_Published Confirmed,0.0
sy_bmag pl_tsystemref_BJD,0.0
sy_bmag pl_tsystemref_BJD-TDB,0.0
sy_bmag pl_tsystemref_BJD-UTC,-0.0
sy_bmag pl_tsystemref_HJD,0.0
sy_bmag pl_tsystemref_JD,-0.0
sy_dist^2,0.0
sy_dist st_teff,0.0
sy_dist sy_w2mag,0.0
sy_dist sy_w1mag,0.0
sy_dist sy_w3mag,0.0
sy_dist sy_w4mag,0.0
sy_dist sy_plx,-0.0
sy_dist st_logg,0.0
sy_dist st_mass,0.0
sy_dist soltype_Kepler Project Candidate (q1_q17_dr25_koi),-0.0
sy_dist soltype_Published Confirmed,0.0
sy_dist pl_tsystemref_BJD,0.0
sy_dist pl_tsystemref_BJD-TDB,0.0
sy_dist pl_tsystemref_BJD-UTC,0.0
sy_dist pl_tsystemref_HJD,0.0
sy_dist pl_tsystemref_JD,-0.0
st_teff^2,0.0
st_teff sy_w2mag,0.0
st_teff sy_w1mag,0.0
st_teff sy_w3mag,0.0
st_teff sy_w4mag,-0.0
st_teff sy_plx,-0.0
st_teff st_logg,-0.0
st_teff st_mass,0.0
st_teff soltype_Kepler Project Candidate (q1_q17_dr25_koi),-0.0
st_teff soltype_Published Confirmed,0.0
st_teff pl_tsystemref_BJD,0.0
st_teff pl_tsystemref_BJD-TDB,0.0
st_teff pl_tsystemref_BJD-UTC,0.0
st_teff pl_tsystemref_HJD,0.0
st_teff pl_tsystemref_JD,-0.0
sy_w2mag^2,0.0
sy_w2mag sy_w1mag,0.0
sy_w2mag sy_w3mag,0.0
sy_w2mag sy_w4mag,0.0
sy_w2mag sy_plx,-0.0
sy_w2mag st_logg,0.0
sy_w2mag st_mass,0.0
sy_w2mag soltype_Kepler Project Candidate (q1_q17_dr25_koi),-0.0
sy_w2mag soltype_Published Confirmed,0.0
sy_w2mag pl_tsystemref_BJD,0.0
sy_w2mag pl_tsystemref_BJD-TDB,0.0
sy_w2mag pl_tsystemref_BJD-UTC,-0.0
sy_w2mag pl_tsystemref_HJD,0.0
sy_w2mag pl_tsystemref_JD,-0.0
sy_w1mag^2,0.0
sy_w1mag sy_w3mag,0.0
sy_w1mag sy_w4mag,0.0
sy_w1mag sy_plx,-0.0
sy_w1mag st_logg,0.0
sy_w1mag st_mass,0.0
sy_w1mag soltype_Kepler Project Candidate (q1_q17_dr25_koi),-0.0
sy_w1mag soltype_Published Confirmed,0.0
sy_w1mag pl_tsystemref_BJD,0.0
sy_w1mag pl_tsystemref_BJD-TDB,0.0
sy_w1mag pl_tsystemref_BJD-UTC,-0.0
sy_w1mag pl_tsystemref_HJD,0.0
sy_w1mag pl_tsystemref_JD,-0.0
sy_w3mag^2,0.0
sy_w3mag sy_w4mag,-0.0
sy_w3mag sy_plx,-0.0
sy_w3mag st_logg,-0.0
sy_w3mag st_mass,0.0
sy_w3mag soltype_Kepler Project Candidate (q1_q17_dr25_koi),-0.0
sy_w3mag soltype_Published Confirmed,0.0
sy_w3mag pl_tsystemref_BJD,0.0
sy_w3mag pl_tsystemref_BJD-TDB,0.0
sy_w3mag pl_tsystemref_BJD-UTC,-0.0
sy_w3mag pl_tsystemref_HJD,0.0
sy_w3mag pl_tsystemref_JD,-0.0
sy_w4mag^2,-0.0
sy_w4mag sy_plx,-0.0
sy_w4mag st_logg,-0.0
sy_w4mag st_mass,0.0
sy_w4mag soltype_Kepler Project Candidate (q1_q17_dr25_koi),-0.0
sy_w4mag soltype_Published Confirmed,0.0
sy_w4mag pl_tsystemref_BJD,0.0
sy_w4mag pl_tsystemref_BJD-TDB,0.0
sy_w4mag pl_tsystemref_BJD-UTC,-0.0
sy_w4mag pl_tsystemref_HJD,0.0
sy_w4mag pl_tsystemref_JD,-0.0
sy_plx^2,-0.0
sy_plx st_logg,-0.0
sy_plx st_mass,0.0
sy_plx soltype_Kepler Project Candidate (q1_q17_dr25_koi),-0.0
sy_plx soltype_Published Confirmed,-0.0
sy_plx pl_tsystemref_BJD,-0.0
sy_plx pl_tsystemref_BJD-TDB,-0.0
sy_plx pl_tsystemref_BJD-UTC,-0.0
sy_plx pl_tsystemref_HJD,0.0
sy_plx pl_tsystemref_JD,-0.0
st_logg^2,-0.0
st_logg st_mass,0.0
st_logg soltype_Kepler Project Candidate (q1_q17_dr25_koi),-0.0
st_logg soltype_Published Confirmed,0.0
st_logg pl_tsystemref_BJD,0.0
st_logg pl_tsystemref_BJD-TDB,0.0
st_logg pl_tsystemref_BJD-UTC,-0.0
st_logg pl_tsystemref_HJD,0.0
st_logg pl_tsystemref_JD,-0.0
st_mass^2,0.0
st_mass soltype_Kepler Project Candidate (q1_q17_dr25_koi),-0.0
st_mass soltype_Published Confirmed,0.0
st_mass pl_tsystemref_BJD,0.0
st_mass pl_tsystemref_BJD-TDB,0.0
st_mass pl_tsystemref_BJD-UTC,0.0
st_mass pl_tsystemref_HJD,0.0
st_mass pl_tsystemref_JD,-0.0
soltype_Kepler Project Candidate (q1_q17_dr25_koi)^2,-0.0
soltype_Kepler Project Candidate (q1_q17_dr25_koi) soltype_Published Confirmed,0.0
soltype_Kepler Project Candidate (q1_q17_dr25_koi) pl_tsystemref_BJD,-0.0
soltype_Kepler Project Candidate (q1_q17_dr25_koi) pl_tsystemref_BJD-TDB,0.0
soltype_Kepler Project Candidate (q1_q17_dr25_koi) pl_tsystemref_BJD-UTC,0.0
soltype_Kepler Project Candidate (q1_q17_dr25_koi) pl_tsystemref_HJD,0.0
soltype_Kepler Project Candidate (q1_q17_dr25_koi) pl_tsystemref_JD,0.0
soltype_Published Confirmed^2,0.0
soltype_Published Confirmed pl_tsystemref_BJD,0.0
soltype_Published Confirmed pl_tsystemref_BJD-TDB,0.0
soltype_Published Confirmed pl_tsystemref_BJD-UTC,-0.0
soltype_Published Confirmed pl_tsystemref_HJD,0.0
soltype_Published Confirmed pl_tsystemref_JD,-0.0
pl_tsystemref_BJD^2,0.0
pl_tsystemref_BJD pl_tsystemref_BJD-TDB,0.0
pl_tsystemref_BJD pl_tsystemref_BJD-UTC,0.0
pl_tsystemref_BJD pl_tsystemref_HJD,0.0
pl_tsystemref_BJD pl_tsystemref_JD,0.0
pl_tsystemref_BJD-TDB^2,0.0
pl_tsystemref_BJD-TDB pl_tsystemref_BJD-UTC,0.0
pl_tsystemref_BJD-TDB pl_tsystemref_HJD,0.0
pl_tsystemref_BJD-TDB pl_tsystemref_JD,0.0
pl_tsystemref_BJD-UTC^2,-0.0
pl_tsystemref_BJD-UTC pl_tsystemref_HJD,0.0
pl_tsystemref_BJD-UTC pl_tsystemref_JD,0.0
pl_tsystemref_HJD^2,0.0
pl_tsystemref_HJD pl_tsystemref_JD,0.0
pl_tsystemref_JD^2,-0.0
release_month^3,0.0
release_month^2 sy_snum,0.0
release_month^2 sy_pnum,-0.0
release_month^2 cb_flag,0.0
release_month^2 ttv_flag,0.0
release_month^2 pl_nnotes,0.0
release_month^2 elon,0.0
release_month^2 elat,0.0
release_month^2 glon,0.0
release_month^2 glat,-0.0
release_month^2 dec,0.0
release_month^2 ra,0.0
release_month^2 st_nspec,0.0
release_month^2 pl_nespec,0.0
release_month^2 pl_ntranspec,0.0
release_month^2 pl_ndispec,0.0
release_month^2 release_year,0.0
release_month^2 st_nphot,0.0
release_month^2 st_nrvc,0.0
release_month^2 pl_controv_flag,-0.0
release_month^2 disc_year,0.0
release_month^2 sy_tmag,0.0
release_month^2 sy_kmag,0.0
release_month^2 sy_jmag,0.0
release_month^2 sy_hmag,0.0
release_month^2 sy_vmag,0.0
release_month^2 sy_pm,0.0
release_month^2 sy_pmdec,-0.0
release_month^2 sy_pmra,-0.0
release_month^2 pl_orbper,0.0
release_month^2 sy_gaiamag,0.0
release_month^2 st_rad,0.0
release_month^2 sy_bmag,0.0
release_month^2 sy_dist,0.00516504148179628
release_month^2 st_teff,0.0
release_month^2 sy_w2mag,0.0
release_month^2 sy_w1mag,0.0
release_month^2 sy_w3mag,0.0
release_month^2 sy_w4mag,0.0
release_month^2 sy_plx,-0.0
release_month^2 st_logg,0.0
release_month^2 st_mass,0.013796136721597957
release_month^2 soltype_Kepler Project Candidate (q1_q17_dr25_koi),-0.0
release_month^2 soltype_Published Confirmed,0.0
release_month^2 pl_tsystemref_BJD,0.0
release_month^2 pl_tsystemref_BJD-TDB,0.0
release_month^2 pl_tsystemref_BJD-UTC,0.0
release_month^2 pl_tsystemref_HJD,0.0
release_month^2 pl_tsystemref_JD,-0.0
release_month sy_snum^2,0.0
release_month sy_snum sy_pnum,-0.0
release_month sy_snum cb_flag,0.0
release_month sy_snum ttv_flag,0.0
release_month sy_snum pl_nnotes,0.0
release_month sy_snum elon,0.0
release_month sy_snum elat,-0.0
release_month sy_snum glon,0.0
release_month sy_snum glat,-0.0
release_month sy_snum dec,-0.0
release_month sy_snum ra,0.0
release_month sy_snum st_nspec,0.0
release_month sy_snum pl_nespec,0.0
release_month sy_snum pl_ntranspec,0.0
release_month sy_snum pl_ndispec,0.0
release_month sy_snum release_year,0.0
release_month sy_snum st_nphot,0.0
release_month sy_snum st_nrvc,0.0
release_month sy_snum pl_controv_flag,-0.0
release_month sy_snum disc_year,0.0
release_month sy_snum sy_tmag,0.0
release_month sy_snum sy_kmag,0.0
release_month sy_snum sy_jmag,0.0
release_month sy_snum sy_hmag,0.0
release_month sy_snum sy_vmag,0.0
release_month sy_snum sy_pm,0.0
release_month sy_snum sy_pmdec,-0.0
release_month sy_snum sy_pmra,-0.0
release_month sy_snum pl_orbper,0.0
release_month sy_snum sy_gaiamag,0.0
release_month sy_snum st_rad,0.0
release_month sy_snum sy_bmag,0.0
release_month sy_snum sy_dist,0.0
release_month sy_snum st_teff,0.0
release_month sy_snum sy_w2mag,0.0
release_month sy_snum sy_w1mag,0.0
release_month sy_snum sy_w3mag,0.0
release_month sy_snum sy_w4mag,0.0
release_month sy_snum sy_plx,-0.0
release_month sy_snum st_logg,0.0
release_month sy_snum st_mass,0.0
release_month sy_snum soltype_Kepler Project Candidate (q1_q17_dr25_koi),-0.0
release_month sy_snum soltype_Published Confirmed,0.0
release_month sy_snum pl_tsystemref_BJD,0.0
release_month sy_snum pl_tsystemref_BJD-TDB,0.0
release_month sy_snum pl_tsystemref_BJD-UTC,0.0
release_month sy_snum pl_tsystemref_HJD,0.0
release_month sy_snum pl_tsystemref_JD,-0.0
release_month sy_pnum^2,-0.0
release_month sy_pnum cb_flag,0.0
release_month sy_pnum ttv_flag,0.0
release_month sy_pnum pl_nnotes,-0.0
release_month sy_pnum elon,-0.0
release_month sy_pnum elat,-0.0
release_month sy_pnum glon,-0.0
release_month sy_pnum glat,-0.0
release_month sy_pnum dec,-0.0
release_month sy_pnum ra,-0.0
release_month sy_pnum st_nspec,0.0
release_month sy_pnum pl_nespec,0.0
release_month sy_pnum pl_ntranspec,0.0
release_month sy_pnum pl_ndispec,0.0
release_month sy_pnum release_year,-0.0
release_month sy_pnum st_nphot,0.0
release_month sy_pnum st_nrvc,0.0
release_month sy_pnum pl_controv_flag,-0.0
release_month sy_pnum disc_year,-0.0
release_month sy_pnum sy_tmag,-0.0
release_month sy_pnum sy_kmag,-0.0
release_month sy_pnum sy_jmag,-0.0
release_month sy_pnum sy_hmag,-0.0
release_month sy_pnum sy_vmag,-0.0
release_month sy_pnum sy_pm,-0.0
release_month sy_pnum sy_pmdec,-0.0
release_month sy_pnum sy_pmra,-0.0
release_month sy_pnum pl_orbper,0.0
release_month sy_pnum sy_gaiamag,-0.0
release_month sy_pnum st_rad,-0.0
release_month sy_pnum sy_bmag,-0.0
release_month sy_pnum sy_dist,-0.0
release_month sy_pnum st_teff,-0.0
release_month sy_pnum sy_w2mag,-0.0
release_month sy_pnum sy_w1mag,-0.0
release_month sy_pnum sy_w3mag,-0.0
release_month sy_pnum sy_w4mag,-0.012128668026710442
release_month sy_pnum sy_plx,-0.0
release_month sy_pnum st_logg,-0.0
release_month sy_pnum st_mass,-0.0
release_month sy_pnum soltype_Kepler Project Candidate (q1_q17_dr25_koi),-0.0
release_month sy_pnum soltype_Published Confirmed,-0.0
release_month sy_pnum pl_tsystemref_BJD,-0.0
release_month sy_pnum pl_tsystemref_BJD-TDB,-0.0
release_month sy_pnum pl_tsystemref_BJD-UTC,0.0
release_month sy_pnum pl_tsystemref_HJD,0.0
release_month sy_pnum pl_tsystemref_JD,0.0
release_month cb_flag^2,0.0
release_month cb_flag ttv_flag,0.0
release_month cb_flag pl_nnotes,0.0
release_month cb_flag elon,0.0
release_month cb_flag elat,0.0
release_month cb_flag glon,0.0
release_month cb_flag glat,0.0
release_month cb_flag dec,0.0
release_month cb_flag ra,0.0
release_month cb_flag st_nspec,0.0
release_month cb_flag pl_nespec,0.0
release_month cb_flag pl_ntranspec,0.0
release_month cb_flag pl_ndispec,0.0
release_month cb_flag release_year,0.0
release_month cb_flag st_nphot,0.0
release_month cb_flag st_nrvc,0.0
release_month cb_flag pl_controv_flag,0.0
release_month cb_flag disc_year,0.0
release_month cb_flag sy_tmag,0.0
release_month cb_flag sy_kmag,0.0
release_month cb_flag sy_jmag,0.0
release_month cb_flag sy_hmag,0.0
release_month cb_flag sy_vmag,0.0
release_month cb_flag sy_pm,0.0
release_month cb_flag sy_pmdec,-0.0
release_month cb_flag sy_pmra,0.0
release_month cb_flag pl_orbper,0.0
release_month cb_flag sy_gaiamag,0.0
release_month cb_flag st_rad,0.0
release_month cb_flag sy_bmag,0.0
release_month cb_flag sy_dist,0.0
release_month cb_flag st_teff,0.0
release_month cb_flag sy_w2mag,0.0
release_month cb_flag sy_w1mag,0.0
release_month cb_flag sy_w3mag,0.0
release_month cb_flag sy_w4mag,0.0
release_month cb_flag sy_plx,0.0
release_month cb_flag st_logg,0.0
release_month cb_flag st_mass,0.0
release_month cb_flag soltype_Kepler Project Candidate (q1_q17_dr25_koi),0.0
release_month cb_flag soltype_Published Confirmed,0.0
release_month cb_flag pl_tsystemref_BJD,0.0
release_month cb_flag pl_tsystemref_BJD-TDB,-0.0
release_month cb_flag pl_tsystemref_BJD-UTC,0.0
release_month cb_flag pl_tsystemref_HJD,0.0
release_month cb_flag pl_tsystemref_JD,0.0
release_month ttv_flag^2,0.0
release_month ttv_flag pl_nnotes,0.0
release_month ttv_flag elon,0.0
release_month ttv_flag elat,0.0
release_month ttv_flag glon,0.0
release_month ttv_flag glat,0.0
release_month ttv_flag dec,0.0
release_month ttv_flag ra,0.0
release_month ttv_flag st_nspec,0.0
release_month ttv_flag pl_nespec,0.0
release_month ttv_flag pl_ntranspec,0.0
release_month ttv_flag pl_ndispec,0.0
release_month ttv_flag release_year,0.0
release_month ttv_flag st_nphot,-0.0
release_month ttv_flag st_nrvc,-0.0
release_month ttv_flag pl_controv_flag,-0.0
release_month ttv_flag disc_year,0.0
release_month ttv_flag sy_tmag,0.0
release_month ttv_flag sy_kmag,0.0
release_month ttv_flag sy_jmag,0.0
release_month ttv_flag sy_hmag,0.0
release_month ttv_flag sy_vmag,0.0
release_month ttv_flag sy_pm,0.0
release_month ttv_flag sy_pmdec,-0.0
release_month ttv_flag sy_pmra,-0.0
release_month ttv_flag pl_orbper,0.0
release_month ttv_flag sy_gaiamag,0.0
release_month ttv_flag st_rad,0.0
release_month ttv_flag sy_bmag,0.0
release_month ttv_flag sy_dist,0.0
release_month ttv_flag st_teff,0.0
release_month ttv_flag sy_w2mag,0.0
release_month ttv_flag sy_w1mag,0.0
release_month ttv_flag sy_w3mag,0.0
release_month ttv_flag sy_w4mag,0.0
release_month ttv_flag sy_plx,0.0
release_month ttv_flag st_logg,0.0
release_month ttv_flag st_mass,0.0
release_month ttv_flag soltype_Kepler Project Candidate (q1_q17_dr25_koi),0.0
release_month ttv_flag soltype_Published Confirmed,0.0
release_month ttv_flag pl_tsystemref_BJD,-0.0
release_month ttv_flag pl_tsystemref_BJD-TDB,0.0
release_month ttv_flag pl_tsystemref_BJD-UTC,0.002383243615014389
release_month ttv_flag pl_tsystemref_HJD,0.0
release_month ttv_flag pl_tsystemref_JD,0.0
release_month pl_nnotes^2,0.0
release_month pl_nnotes elon,0.0
release_month pl_nnotes elat,0.0
release_month pl_nnotes glon,0.0
release_month pl_nnotes glat,-0.0
release_month pl_nnotes dec,-0.0
release_month pl_nnotes ra,0.0
release_month pl_nnotes st_nspec,0.0
release_month pl_nnotes pl_nespec,0.0
release_month pl_nnotes pl_ntranspec,0.0
