,release_month,sy_snum,sy_pnum,cb_flag,ttv_flag,pl_nnotes,elon,elat,glon,glat,dec,ra,st_nspec,pl_nespec,pl_ntranspec,pl_ndispec,release_year,st_nphot,st_nrvc,pl_controv_flag,disc_year,sy_tmag,sy_kmag,sy_jmag,sy_hmag,sy_vmag,sy_pm,sy_pmdec,sy_pmra,pl_orbper,sy_gaiamag,st_rad,sy_bmag,sy_dist,st_teff,sy_w2mag,sy_w1mag,sy_w3mag,sy_w4mag,sy_plx,st_logg,st_mass,soltype_Kepler Project Candidate (q1_q17_dr25_koi),soltype_Published Confirmed,pl_tsystemref_BJD,pl_tsystemref_BJD-TDB,pl_tsystemref_BJD-UTC,pl_tsystemref_HJD,pl_tsystemref_JD,log radius
4190,9,1,6,0,0,0,126.45937,-8.84499,214.5263,25.64577,10.0803708,126.6158279,0,0,2,0,2025,1,0,0,2016.0,8.4642,7.722,7.982,7.786,8.93,48.1425366,0.059352,-48.1425,542.07975,8.80998,1.273,9.416,106.289,6320.0,7.732,7.662,7.732,7.86,9.37994,4.294,1.16,False,True,True,False,False,False,False,0.9637878273455552
4356,9,1,1,0,0,0,172.09339,-1.5719,261.42793,57.71659,1.6906217,172.1216476,0,0,0,0,2025,0,0,0,2015.0,11.7442,10.645,11.059,10.75,12.429,72.6411481,-2.51204,-72.5977,19.30553,12.2156,0.956,13.116,272.36,5533.0,10.692,10.638,10.546,8.92,3.64323,4.47,0.88,False,True,True,False,False,False,False,0.5766868052009956
4364,7,1,1,0,0,2,126.78155,1.58055,205.23994,32.19544,20.1060074,129.6010863,0,0,0,0,2021,0,0,0,2016.0,10.0121,9.182,9.463,9.242,10.651,38.415718,-13.014,-36.1442,1.6739035,10.4053,1.24,11.234,188.959,5945.0,9.189,9.175,9.145001,7.632,5.26448,4.33,1.15,False,True,True,False,False,False,False,0.5888317255942073
4372,9,1,1,0,0,1,127.7582,0.62624,206.8287,32.44357,18.9338205,130.3439097,0,0,0,0,2021,0,0,0,2016.0,12.0339,10.536,11.162,10.678,12.892,38.6976148,-12.588,-36.593,14.6762429,12.6619,0.76,13.963,188.33,4927.0,10.579,10.482,10.297,8.403,5.28182,4.59,0.82,False,True,True,False,False,False,False,0.3010299956639812
4381,9,1,1,0,0,1,126.89824,1.26762,205.62196,32.11222,19.7737202,129.6366594,0,0,0,0,2021,0,0,0,2016.0,14.2749,12.014,12.878,12.252,15.989,36.7131006,-12.8198,-34.4021,1.9741954,15.3955,0.48,18.091,189.289,3712.0,11.835,11.905,11.129,8.149,5.25733,4.78,0.51,False,True,True,False,False,False,False,0.2528530309798932
4389,9,1,1,0,0,0,124.50004,-5.80027,210.53336,26.00524,13.4975122,125.4202985,0,0,0,0,2025,0,0,0,2017.0,11.2089,10.091,10.541,10.173,11.752,8.5017779,-4.87756,6.96345,8.26726,11.7124,0.905,12.681,197.989,5373.0,10.121,10.058,10.128,8.55,5.02224,4.45,0.94,False,True,True,False,False,False,False,0.5314789170422551
4399,10,1,1,0,0,2,283.83849,0.42865,13.73298,-11.7431,-22.2934206,284.985355,0,0,0,0,2018,0,0,0,2017.0,12.2834,11.21,11.564,11.257,13.012,7.6809039,-4.47074,-6.2457,3.313959,12.7669,1.81,13.634,685.2,6061.0,11.207,11.165,11.096,8.123,1.43244,4.04,1.3,False,True,True,False,False,False,False,1.2035767749779727
4410,10,1,1,0,0,0,121.91423,-3.39755,206.69134,25.35171,16.419516,123.3818484,0,0,0,0,2018,0,0,0,2017.0,11.6736,10.561,10.986,10.652,12.339,23.73957,-22.7225,-6.87424,4.733999,12.1704,1.76,13.106,477.295,5599.0,10.585,10.538,10.577,8.802,2.06697,4.02,1.17,False,True,True,False,False,False,False,0.7267272090265723
4433,4,1,2,0,0,1,62.12843,0.72498,170.97857,-23.55083,21.2985263,59.8903081,0,0,0,0,2026,0,0,0,2017.0,10.4561,9.377,9.768,9.477,11.13,127.3664026,-35.4381,122.337,5.3518963,10.9294,1.25,11.796,200.394,5775.0,9.347,9.321,9.213,8.847,4.96259,4.25,0.84,False,True,True,False,False,False,False,0.26410915630580833
4439,10,1,1,0,0,1,20.54224,-1.24747,134.5097,-55.40924,6.8688469,19.4493823,0,0,0,0,2018,0,0,0,2017.0,13.0121,11.949,12.347,11.998,13.744,23.918754,-12.7021,20.2673,5.817685,13.5039,1.24,14.44,635.722,5660.0,11.956,11.894,11.98,9.114,1.54414,4.27,1.04,False,True,True,False,False,False,False,1.0842186867392387
4452,11,1,1,0,0,0,127.22535,-6.75607,213.24587,27.55072,11.922255,127.882912,0,0,0,0,2024,0,0,0,2017.0,13.6674,12.304,12.835,12.386,14.55,13.3759285,-2.45181,-13.1493,11.390931,14.2751,0.832,15.626,475.758,4899.0,12.326,12.23,11.844,8.728,2.07344,4.534,0.863,False,True,False,True,False,False,False,1.0249979298302108
4460,11,1,1,0,0,0,125.86771,-6.7221,212.27401,26.5165,12.281851,126.5535002,0,0,0,0,2024,0,0,0,2017.0,12.7462,11.724,12.108,11.76,13.444,26.6771291,-21.666,15.5645,20.2729914,13.2,0.855,14.008,413.591,5870.0,11.7,11.658,11.723,8.567,2.38911,4.538,0.918,False,True,False,True,False,False,False,1.0719944926746403
4470,10,1,2,0,0,1,133.30168,-6.62344,217.62487,32.24587,10.4692176,133.8557342,0,0,0,0,2018,0,0,0,2017.0,12.7482,10.589,11.447,10.801,14.639,21.435468,18.0583,11.5489,1.2916,13.8012,0.51,16.129,101.632,3778.0,10.44,10.489,10.334,8.9,9.81066,4.75,0.54,False,True,True,False,False,False,False,0.3074960379132129
4479,10,1,2,0,0,1,133.30168,-6.62344,217.62487,32.24587,10.4692176,133.8557342,0,0,0,0,2018,0,0,0,2017.0,12.7482,10.589,11.447,10.801,14.639,21.435468,18.0583,11.5489,5.444017,13.8012,0.51,16.129,101.632,3778.0,10.44,10.489,10.334,8.9,9.81066,4.75,0.54,False,True,True,False,False,False,False,0.31386722036915343
4485,10,1,1,0,0,0,129.82019,-0.91975,209.76527,33.18605,16.9017663,132.0098683,0,0,0,0,2018,0,0,0,2017.0,13.8223,12.174,12.841,12.265,14.818,37.4882237,-22.4376,30.032,7.727283,14.5103,0.71,15.974,365.581,4740.0,12.174,12.119,12.179,8.791,2.70677,4.62,0.76,False,True,True,False,False,False,False,0.40312052117581787
4502,9,1,1,0,0,0,124.96014,-1.48939,206.93309,28.93705,17.5793267,126.9366624,0,0,0,0,2025,0,0,0,2017.0,12.244,10.616,11.309,10.742,13.229,20.2195641,-14.7119,-13.8705,5.185738,12.9247,0.675,14.36,169.398,4526.0,10.612,10.549,10.533,8.299,5.87462,4.63,0.71,False,True,True,False,False,False,False,0.8549130223078556
4509,9,2,1,0,0,1,123.8761,1.10736,203.78125,29.53205,20.3593384,126.4762179,0,0,0,0,2021,0,0,0,2017.0,11.3839,9.275,10.104,9.457,13.105,57.8847947,-53.5685,-21.9332,2.2193023,12.3708,0.59,14.588,72.0444,4009.0,9.222,9.168,9.108,8.388,13.8516,4.69,0.63,False,True,True,False,False,False,False,0.06445798922691845
4514,10,1,1,0,0,0,130.79159,4.08587,205.51379,36.91396,21.4532748,134.4441404,0,0,0,0,2018,0,0,0,2017.0,13.1214,11.055,11.907,11.25,14.781,59.9782225,-58.8693,-11.4801,30.951524,14.0916,0.59,16.292,161.555,4035.0,10.981,10.961,10.919,8.525,6.16099,4.69,0.62,False,True,True,False,False,False,False,0.4409090820652177
4524,1,1,1,0,0,1,129.60746,5.49338,203.23147,36.72574,23.1329509,133.6410515,0,0,0,0,2019,0,0,0,2017.0,14.2787,11.975,12.838,12.227,16.692,32.7273697,12.4322,-30.2741,6.413651,15.4618,0.388,18.427,140.385,3570.0,11.704,11.846,11.448,8.916,7.09527,4.858,0.39,False,True,True,False,False,False,False,0.4623979978989561
4536,10,1,1,0,0,0,206.77212,-3.49207,318.5586,47.99348,-13.5769705,203.5467021,0,0,0,0,2018,0,0,0,2017.0,11.6297,9.712,10.508,9.917,12.759,37.0500489,-8.20764,36.1295,7.385655,12.4013,0.65,14.154,102.953,4339.0,9.724,9.678001,9.631,8.58,9.68518,4.66,0.69,False,True,True,False,False,False,False,0.2944662261615929
4538,10,1,1,0,0,0,209.2744,-0.39722,324.40165,48.89736,-11.5889878,207.0782895,0,0,0,0,2018,0,0,0,2017.0,14.1986,12.793,13.373,12.926,15.041,23.8024081,-0.0717327,-23.8023,3.588163,14.7871,0.66,16.005,709.999,4575.0,12.827,12.786,12.905,9.126,1.38055,4.65,0.72,False,True,True,False,False,False,False,0.92272545799326
4564,10,1,1,0,0,1,185.47705,-7.16144,285.33405,52.65691,-8.7472172,182.1662666,0,0,0,0,2017,0,0,0,2017.0,11.0295,9.54,10.153,9.637,12.071,29.6333376,-8.73105,-28.3179,9.1751,11.64,3.85,12.934,609.818,4840.0,9.534,9.461,9.451,8.887,1.61184,3.297,1.08,False,True,True,False,False,False,False,1.1635102214714883
4575,4,2,3,0,0,6,69.26876,1.05393,174.77536,-17.35063,22.8825674,67.4128615,0,0,0,0,2023,0,0,0,2017.0,10.1192,8.368,9.096,8.496,11.101,90.2037185,-35.6171,82.8742,7.9752,10.8545,0.677,12.479,59.2474,4500.0,8.35,8.273,8.302,8.112001,16.8497,4.68,0.742,False,True,True,False,False,False,False,0.006037954997317177
4578,4,2,3,0,0,6,69.26876,1.05393,174.77536,-17.35063,22.8825674,67.4128615,0,0,0,0,2023,0,0,0,2017.0,10.1192,8.368,9.096,8.496,11.101,90.2037185,-35.6171,82.8742,17.30713,10.8545,0.677,12.479,59.2474,4500.0,8.35,8.273,8.302,8.112001,16.8497,4.68,0.742,False,True,True,False,False,False,False,0.47712125471966244
4585,4,2,3,0,0,6,69.26876,1.05393,174.77536,-17.35063,22.8825674,67.4128615,0,0,0,0,2023,0,0,0,2017.0,10.1192,8.368,9.096,8.496,11.101,90.2037185,-35.6171,82.8742,25.575,10.8545,0.677,12.479,59.2474,4500.0,8.35,8.273,8.302,8.112001,16.8497,4.68,0.742,False,True,True,False,False,False,False,0.19451434188246727
4591,3,1,6,0,0,1,345.59024,-5.61351,64.21591,-62.23886,-10.8497391,348.9490311,0,0,0,0,2021,0,0,0,2017.0,11.5018,10.305,10.756,10.384,12.246,10.5710313,-10.5219,-1.018,2.35309,12.0252,0.863,13.063,202.585,5356.3,10.332,10.274,10.279,8.84,4.90795,4.54,0.935,False,True,True,False,False,False,False,0.17897694729316943
4596,3,1,6,0,0,1,345.59024,-5.61351,64.21591,-62.23886,-10.8497391,348.9490311,0,0,0,0,2021,0,0,0,2017.0,11.5018,10.305,10.756,10.384,12.246,10.5710313,-10.5219,-1.018,3.56004,12.0252,0.863,13.063,202.585,5356.3,10.332,10.274,10.279,8.84,4.90795,4.54,0.935,False,True,True,False,False,False,False,0.36153897126927903
4598,3,1,6,0,0,1,345.59024,-5.61351,64.21591,-62.23886,-10.8497391,348.9490311,0,0,0,0,2021,0,0,0,2017.0,11.5018,10.305,10.756,10.384,12.246,10.5710313,-10.5219,-1.018,5.40479,12.0252,0.863,13.063,202.585,5356.3,10.332,10.274,10.279,8.84,4.90795,4.54,0.935,False,True,True,False,False,False,False,0.37839790094813774
4603,3,1,6,0,0,1,345.59024,-5.61351,64.21591,-62.23886,-10.8497391,348.9490311,0,0,0,0,2021,0,0,0,2017.0,11.5018,10.305,10.756,10.384,12.246,10.5710313,-10.5219,-1.018,8.26146,12.0252,0.863,13.063,202.585,5356.3,10.332,10.274,10.279,8.84,4.90795,4.54,0.935,False,True,True,False,False,False,False,0.5301996982030822
4606,3,1,6,0,0,1,345.59024,-5.61351,64.21591,-62.23886,-10.8497391,348.9490311,0,0,0,0,2021,0,0,0,2017.0,11.5018,10.305,10.756,10.384,12.246,10.5710313,-10.5219,-1.018,12.75758,12.0252,0.863,13.063,202.585,5356.3,10.332,10.274,10.279,8.84,4.90795,4.54,0.935,False,True,True,False,False,False,False,0.4629966120280561
4611,3,1,6,0,0,1,345.59024,-5.61351,64.21591,-62.23886,-10.8497391,348.9490311,0,0,0,0,2021,0,0,0,2021.0,11.5018,10.305,10.756,10.384,12.246,10.5710313,-10.5219,-1.018,41.96797,12.0252,0.863,13.063,202.585,5356.3,10.332,10.274,10.279,8.84,4.90795,4.54,0.935,False,True,True,False,False,False,False,0.4789991316733571
4616,10,1,1,0,0,1,288.15959,4.33438,19.45003,-13.40289,-17.9107147,289.066707,0,0,0,0,2018,0,0,0,2017.0,10.9139,9.66,10.177,9.768,11.652,38.7241554,-10.4721,37.2813,28.380619,11.4626,0.88,12.434,153.856,5370.0,9.677,9.604,9.566,8.242,6.47101,4.54,0.96,False,True,True,False,False,False,False,0.9595183769729982
4623,7,1,1,0,0,1,191.26225,-5.60176,295.18424,52.97976,-9.6076115,188.1373172,0,0,0,0,2021,0,0,0,2017.0,12.0213,10.995,11.421,11.068,12.727,9.1626225,6.10652,-6.83111,6.569188,12.4814,1.06,13.349,347.917,5585.0,11.03,10.985,10.891,8.898,2.84731,4.4,0.96,False,True,True,False,False,False,False,1.1323514917949609
4649,11,1,1,0,0,0,290.94958,-6.77638,10.94419,-21.497,-28.498475,293.8330329,0,0,0,0,2024,0,0,0,2018.0,12.1427,9.997,10.835,10.186,14.044,150.8428345,-147.533,-31.4257,0.961939,13.1913,0.578,15.483,90.5494,3690.0,9.874,9.882,9.665,7.894,11.0149,4.665,0.563,False,True,False,True,False,False,False,0.16816148543264844
4652,2,2,3,0,0,3,13.28542,-5.9009,126.58855,-63.0179,-0.193258,14.5176494,0,0,0,0,2018,0,0,0,2018.0,12.2481,10.292,11.082,10.457,13.627,45.3227041,-23.5905,-38.6993,4.38395,13.0599,0.632,14.904,124.458,4079.0,10.257,10.214,10.163,8.435,8.00615,4.653,0.65,False,True,True,False,False,False,False,0.12385164096708581
4654,2,2,3,0,0,3,13.28542,-5.9009,126.58855,-63.0179,-0.193258,14.5176494,0,0,0,0,2018,0,0,0,2018.0,12.2481,10.292,11.082,10.457,13.627,45.3227041,-23.5905,-38.6993,6.9226,13.0599,0.632,14.904,124.458,4079.0,10.257,10.214,10.163,8.435,8.00615,4.653,0.65,False,True,True,False,False,False,False,0.23804610312879543
4655,2,2,3,0,0,3,13.28542,-5.9009,126.58855,-63.0179,-0.193258,14.5176494,0,0,0,0,2018,0,0,0,2018.0,12.2481,10.292,11.082,10.457,13.627,45.3227041,-23.5905,-38.6993,9.7579,13.0599,0.632,14.904,124.458,4079.0,10.257,10.214,10.163,8.435,8.00615,4.653,0.65,False,True,True,False,False,False,False,0.21484384804769785
4657,2,1,1,0,0,0,11.87704,2.80324,117.61097,-55.46917,7.2769939,9.8217519,0,0,0,0,2018,0,0,0,2018.0,12.7422,10.561,11.452,10.762,14.543,38.684391,-23.1083,-31.024,11.332,13.7795,0.568,16.055,123.676,3745.0,10.497,10.482,10.475,8.351,8.0569,4.707,0.595,False,True,True,False,False,False,False,0.21484384804769785
4662,2,1,1,0,0,0,20.32567,1.12722,132.06341,-53.49488,8.9874328,18.3443908,0,0,0,0,2018,0,0,0,2018.0,13.6157,11.249,12.107,11.487,15.784,53.2641114,-25.6336,46.6903,10.59357,14.815,0.436,17.353,102.483,3499.0,11.024,11.117,10.814,9.221,9.7297,4.822,0.457,False,True,True,False,False,False,False,0.3010299956639812
4664,10,2,1,0,0,1,21.39753,1.24627,133.49358,-52.84098,9.5012663,19.3047733,0,0,0,0,2018,0,0,0,2018.0,12.2448,10.117,10.93,10.335,14.175,62.5229431,-29.0105,55.3851,3.835476,13.3119,0.45,15.639,69.4798,3695.0,9.877,9.967,9.843,8.766,14.3638,4.8,0.47,False,True,True,False,False,False,False,0.17318626841227405
4668,3,1,1,0,0,0,183.81556,-4.69671,283.04022,55.30041,-5.8274311,181.6324078,0,0,0,0,2022,0,0,0,2018.0,12.1016,10.096,10.956,10.277,13.728,92.9638901,-4.52496,-92.8537,32.6479,13.0383,0.61,15.098,108.449,4044.0,10.039,10.016,9.99,8.581,9.19214,4.67,0.63,False,True,True,False,False,False,False,0.359835482339888
4670,3,1,1,0,0,0,182.68791,3.3687,282.34972,63.43666,2.0208765,183.8088709,0,0,0,0,2022,0,0,0,2018.0,13.2766,11.207,12.023,11.391,14.96,76.9616178,-16.0984,-75.2591,7.51574,14.2706,0.53,16.437,143.125,3845.0,11.046,11.101,11.019,8.689,6.95835,4.73,0.55,False,True,True,False,False,False,False,0.3010299956639812
4673,3,1,2,0,0,0,189.31634,1.11365,295.2137,59.97066,-2.6696217,189.0015173,0,0,0,0,2022,0,0,0,2018.0,12.3813,10.368,11.219,10.519,13.861,34.5756423,-34.5675,0.750321,3.67626,13.3173,0.63,15.435,129.356,4097.0,10.354,10.284,10.15,8.114,7.70175,4.65,0.65,False,True,True,False,False,False,False,0.29885307640970665
4674,3,1,2,0,0,0,189.31634,1.11365,295.2137,59.97066,-2.6696217,189.0015173,0,0,0,0,2022,0,0,0,2018.0,12.3813,10.368,11.219,10.519,13.861,34.5756423,-34.5675,0.750321,7.95486,13.3173,0.63,15.435,129.356,4097.0,10.354,10.284,10.15,8.114,7.70175,4.65,0.65,False,True,True,False,False,False,False,0.3159703454569177
4688,5,1,3,0,0,0,185.73645,-3.81511,286.60409,55.93047,-5.7820178,183.7514959,0,0,0,0,2025,0,0,0,2018.0,12.1305,10.98,11.398,11.023,12.942,37.5106484,-7.65041,36.7222,0.3652575,12.6419,0.86,13.609,298.373,5334.0,10.962,10.919,11.105,9.057,3.32357,4.45,0.89,False,True,False,False,False,False,True,-0.029188389127482204
4693,3,1,2,0,0,1,182.22325,-5.27212,280.19801,54.85278,-5.7216879,179.9397081,0,0,0,0,2022,0,0,0,2018.0,11.1171,9.974,10.432,10.051,11.774,62.8591925,6.5567,-62.5163,10.06049,11.6134,0.95,12.337,197.299,5503.0,10.007,9.949,9.949,8.856,5.0403,4.45,0.92,False,True,True,False,False,False,False,0.42160392686983106
4694,3,1,2,0,0,1,182.22325,-5.27212,280.19801,54.85278,-5.7216879,179.9397081,0,0,0,0,2022,0,0,0,2018.0,11.1171,9.974,10.432,10.051,11.774,62.8591925,6.5567,-62.5163,5.90279,11.6134,0.95,12.337,197.299,5503.0,10.007,9.949,9.949,8.856,5.0403,4.45,0.92,False,True,True,False,False,False,False,0.10720996964786839
4695,3,1,1,0,0,0,181.918,-3.07001,279.87299,57.06838,-3.5809053,180.5408896,0,0,0,0,2022,0,0,0,2018.0,11.1353,9.978,10.462,10.072,11.995,26.5429482,-26.508,-1.36163,12.42205,11.6397,0.83,12.571,170.998,5425.0,9.993,9.947,10.033,8.378,5.81967,4.56,0.9,False,True,True,False,False,False,False,0.35410843914740087
4700,7,1,3,0,0,2,173.68916,2.23585,262.91176,61.77713,4.5574311,175.0972238,0,0,0,0,2016,0,0,0,2015.0,13.6771,12.087,12.764,12.207,14.668,22.5657914,21.6459,-6.3773,7.6188,14.3234,0.66,15.662,334.967,4742.0,12.098,12.061,12.341,8.995,2.95691,4.51,0.68,False,True,False,True,False,False,False,0.3053513694466238
4705,7,1,3,0,0,2,173.68916,2.23585,262.91176,61.77713,4.5574311,175.0972238,0,0,0,0,2016,0,0,0,2015.0,13.6771,12.087,12.764,12.207,14.668,22.5657914,21.6459,-6.3773,19.07863,14.3234,0.66,15.662,334.967,4742.0,12.098,12.061,12.341,8.995,2.95691,4.51,0.68,False,True,False,True,False,False,False,0.40483371661993806
4710,6,1,1,0,0,1,185.97964,1.37748,288.7508,61.0068,-1.111479,186.0383865,0,0,0,0,2022,0,0,0,2018.0,11.3314,9.898,10.517,9.904,12.278,70.0312553,-30.235,-63.1682,9.45889,11.9662,0.69,13.31,124.433,4842.0,9.819,9.753,9.701,8.609,8.00776,4.63,0.75,False,True,True,False,False,False,False,0.15836249209524964
4719,3,1,2,0,0,0,183.85124,4.15639,285.15815,64.0901,2.2823788,185.1880932,0,0,0,0,2022,0,0,0,2018.0,11.549,10.637,10.952,10.715,12.081,49.6479619,-14.8821,-47.365,8.52695,11.9456,1.61,12.64,476.882,5960.0,10.666,10.615,10.647,8.375,2.06877,4.09,1.16,False,True,True,False,False,False,False,0.34044411484011833
4723,11,1,1,0,0,0,331.69655,-7.66126,40.459,-55.41212,-18.011665,336.5761233,0,0,0,0,2024,1,0,0,2018.0,7.7275,6.887,7.202,6.974,8.24,136.1222528,-114.505,73.6062,9.978541,8.103581,1.499,8.770001,80.8994,6310.0,6.866,6.81,6.906,6.917,12.3328,4.122,1.084,False,True,False,True,False,False,False,0.37384857710248215
4765,1,1,1,0,0,1,61.99037,-4.2976,175.58217,-26.34917,16.347166,60.7929729,0,0,0,0,2019,0,0,0,2018.0,11.2723,9.496,10.231,9.649,12.456,69.8701912,-62.191,31.8453,19.562307,12.0082,0.676,13.657,99.9293,4455.0,9.507,9.436,9.362001,8.935,9.9783,4.625,0.7,False,True,True,False,False,False,False,0.414973347970818
4793,11,1,1,0,0,1,126.27261,-8.71935,214.28896,25.58211,10.246577,126.4643579,0,0,0,0,2024,0,0,0,2018.0,11.8964,10.677,11.146,10.747,12.557,131.9404907,-89.3328,97.0976,8.865663,12.4039,0.719,13.334,203.896,5365.0,10.667,10.619,10.599,8.927,4.87598,4.591,0.735,False,True,False,True,False,False,False,0.39198880150019577
4805,9,1,1,0,0,0,127.16069,-7.81632,214.12703,26.83381,10.9101444,127.5541103,0,0,0,0,2025,0,0,0,2018.0,12.0873,11.026,11.438,11.082,12.669,37.3382669,-33.2859,16.9173,6.8941,12.5618,1.06,13.502,360.911,5528.0,11.062,10.999,11.041,8.319,2.74245,4.35,0.96,False,True,True,False,False,False,False,0.42975228000240795
4814,11,1,1,0,0,0,129.65864,-7.09689,215.28839,29.20051,10.9829509,130.180046,0,0,0,0,2024,0,0,0,2018.0,11.1704,9.913,10.408,9.994,11.833,65.1770947,1.41652,-65.1617,4.7369696,11.7202,0.789,12.868,154.83,5128.0,9.917,9.845,9.896,9.044,6.43038,4.56,0.823,False,True,False,True,False,False,False,0.433381487458942
4835,9,1,1,0,1,0,127.78184,-3.9917,211.16645,29.69965,14.4618826,129.1405227,0,0,0,0,2021,0,0,0,2018.0,9.6071,8.38,8.92,8.513,10.345,90.6855881,-12.4161,89.8316,16.9780102,10.13,0.75,11.226,75.5857,5245.0,8.385,8.336,8.375,8.431,13.2015,4.62,0.84,False,True,True,False,False,False,False,0.1673173347481761
4838,8,1,2,0,0,1,128.77323,-3.4951,211.41719,30.78517,14.6902225,130.2596625,0,0,0,0,2021,0,0,0,2018.0,11.6325,10.68,11.066,10.749,12.235,24.1994031,-24.1022,2.16681,10.616384,12.0636,0.94,12.878,268.357,5788.0,10.667,10.628,10.667,8.29,3.69811,4.48,0.96,False,True,True,False,False,False,False,0.06069784035361165
4843,8,1,2,0,0,1,128.77323,-3.4951,211.41719,30.78517,14.6902225,130.2596625,0,0,0,0,2021,0,0,0,2018.0,11.6325,10.68,11.066,10.749,12.235,24.1994031,-24.1022,2.16681,52.713494,12.0636,0.94,12.878,268.357,5788.0,10.667,10.628,10.667,8.29,3.69811,4.48,0.96,False,True,True,False,False,False,False,0.37839790094813774
4868,10,1,2,0,0,2,126.1438,4.77514,201.65994,33.44489,23.3574367,129.8137008,0,0,0,0,2018,0,0,0,2018.0,12.0789,11.149,11.502,11.246,12.657,16.7652765,-10.3664,13.1762,1.742169,12.4903,1.19,13.219,446.821,5977.0,11.19,11.121,11.286,8.797,2.20973,4.31,1.06,False,True,True,False,False,False,False,0.13033376849500614
4871,10,1,2,0,0,2,126.1438,4.77514,201.65994,33.44489,23.3574367,129.8137008,0,0,0,0,2018,0,0,0,2018.0,12.0789,11.149,11.502,11.246,12.657,16.7652765,-10.3664,13.1762,7.810253,12.4903,1.19,13.219,446.821,5977.0,11.19,11.121,11.286,8.797,2.20973,4.31,1.06,False,True,True,False,False,False,False,0.4517864355242902
4877,9,1,2,0,0,4,207.37463,-4.82414,318.13687,46.56042,-15.0365158,203.6214411,0,0,0,0,2025,0,0,0,2018.0,11.7537,10.589,11.038,10.701,12.398,60.2307097,-53.1038,28.4205,2.58812,12.2538,0.879,13.016,242.113,5442.0,10.606,10.55,10.558,9.344,4.10173,4.51,0.85,False,True,True,False,False,False,False,0.14705767102835993
4885,9,1,2,0,0,3,207.37463,-4.82414,318.13687,46.56042,-15.0365158,203.6214411,0,0,0,0,2025,0,0,0,2018.0,11.7537,10.589,11.038,10.701,12.398,60.2307097,-53.1038,28.4205,6.67932,12.2538,0.879,13.016,242.113,5442.0,10.606,10.55,10.558,9.344,4.10173,4.51,0.85,False,True,True,False,False,False,False,0.36361197989214433
4897,4,1,3,0,1,2,175.13098,-1.44837,267.02928,58.39355,0.603596,174.9602543,0,0,0,0,2026,0,0,0,2015.0,12.3049,11.161,11.596,11.208,13.024,19.2996223,4.4152,-18.7878,7.9193,12.8153,0.82,13.798,289.827,5322.0,11.152,11.105,10.922,8.978,3.42298,4.51,0.88,False,True,True,False,False,False,False,0.8450980400142568
4919,4,1,3,0,1,2,175.13098,-1.44837,267.02928,58.39355,0.603596,174.9602543,0,0,0,0,2026,0,0,0,2015.0,12.3049,11.161,11.596,11.208,13.024,19.2996223,4.4152,-18.7878,11.906,12.8153,0.82,13.798,289.827,5322.0,11.152,11.105,10.922,8.978,3.42298,4.51,0.88,False,True,True,False,False,False,False,0.6127838567197355
4920,3,1,3,0,1,0,175.13098,-1.44837,267.02928,58.39355,0.603596,174.9602543,0,0,0,0,2026,0,0,0,2016.0,12.3049,11.161,11.596,11.208,13.024,19.2996223,4.4152,-18.7878,2.50827,12.8153,0.824,13.798,289.827,5350.0,11.152,11.105,10.922,8.978,3.42298,4.556,0.892,False,True,False,True,False,False,False,0.01870049866624337
4936,10,1,1,0,0,0,208.80855,-0.53919,323.71825,49.0873,-11.5563527,206.5823122,0,0,0,0,2018,0,0,0,2018.0,11.898,10.657,11.121,10.715,12.656,24.7652981,-22.4839,10.3824,4.162817,12.45,0.81,13.55,221.753,5222.0,10.623,10.572,10.749,8.724,4.48101,4.57,0.9,False,True,True,False,False,False,False,0.18184358794477257
4944,10,1,1,0,0,0,207.3809,-0.5004,322.04583,50.016,-11.0093342,205.2371043,0,0,0,0,2018,0,0,0,2018.0,12.5994,11.479,11.934,11.579,13.341,13.6227891,-7.4975,11.374,14.786889,13.0947,0.98,14.037,411.923,5817.0,11.488,11.431,11.514,9.292,2.39889,4.46,1.01,False,True,True,False,False,False,False,0.5965970956264602
4948,10,1,2,0,0,0,201.50812,-0.13184,314.63917,53.72709,-8.5095364,199.8315191,0,0,0,0,2018,0,0,0,2018.0,11.8767,10.876,11.248,10.904,12.524,12.6036521,-12.5637,1.00274,15.852975,12.3238,0.99,13.131,315.014,5713.0,10.848,10.809,10.732,9.086,3.14627,4.42,0.94,False,True,True,False,False,False,False,0.49554433754644844
4956,10,1,1,0,0,0,203.44318,1.86425,319.27444,54.28324,-7.3739779,202.3934779,0,0,0,0,2018,0,0,0,2018.0,11.5275,10.479,10.881,10.558,12.199,46.8809182,3.31031,-46.7639,8.357881,11.9937,0.93,12.884,247.637,5667.0,10.468,10.426,10.487,8.831,4.00976,4.5,1.0,False,True,True,False,False,False,False,0.4082399653118496
4999,11,1,1,0,0,0,11.27793,-6.14691,122.7358,-64.0675,-1.1958844,12.7736909,0,0,0,0,2024,0,0,0,2018.0,11.5474,10.206,10.773,10.281,12.391,11.2473261,0.602072,-11.2312,9.6952,12.1219,0.765,13.262,166.147,5026.0,10.217,10.145,10.1,8.659,5.99057,4.57,0.793,False,True,False,True,False,False,False,0.10226006295393872
